んお,ნ'ო,ნ'ო
んや,ნ'ია,ნ'ია
んゆ,ნ'იუ,ნ'იუ
んよ,ნ'იო,ნ'იო
んああ,ნ'აა,ნ'აა
んいい,ნ'იი,ნ'იი
んうう,ნ'უუ,ნ'უუ
んええ,ნ'ეე,ნ'ეე
んおう,ნ'ოო,ნ'ოო
んおお,ნ'ოო,ნ'ოო
んやあ,ნ'იაა,ნ'იაა
んゆう,ნ'იუუ,ნ'იუუ
んよう,ნ'იოო,ნ'იოო
んよお,ნ'იოო,ნ'იოო
んえい,ნ'ეი,ნ'ეი
っか,კკა,კკა
っき,კკი,კკი
っく,კკუ,კკუ
っけ,კკე,კკე
っこ,კკო,კკო
っきゃ,კკია,კკია
っきゅ,კკიუ,კკიუ
っきょ,კკიო,კკიო
っかあ,კკაა,კკაა
っきい,კკიი,კკიი
っくう,კკუუ,კკუუ
っけえ,კკეე,კკეე
っこう,კკოო,კკოო
っこお,კკოო,კკოო
っきゃあ,კკიაა,კკიაა
っきゅう,კკიუუ,კკიუუ
っきょう,კკიოო,კკიოო
っきょお,კკიოო,კკიოო
っけい,კკეი,კკეი
っさ,სსა,სსა
っすぃ,სსი,სსი
っす,სსუ,სსუ
っせ,სსე,სსე
っそ,სსო,სსო
っさあ,სსაა,სსაა
っすぃい,სსიი,სსიი
っすう,სსუუ,სსუუ
っせえ,სსეე,სსეე
っそう,სსოო,სსოო
っそお,სსოო,სსოო
っせい,სსეი,სსეი
っしゃ,შშა,შშა
っし,შში,შში
っしゅ,შშუ,შშუ
っしぇ,შშე,შშე
っしょ,შშო,შშო
っしゃあ,შშაა,შშაა
っしい,შშიი,შშიი
っしゅう,შშუუ,შშუუ
っしぇえ,შშეე,შშეე
っしょう,შშოო,შშოო
っしょお,შშოო,შშოო
っしぇい,შშეი,შშეი
った,ტტა,ტტა
ってぃ,ტტი,ტტი
っとぅ,ტტუ,ტტუ
って,ტტე,ტტე
っと,ტტო,ტტო
ったあ,ტტაა,ტტაა
ってぃい,ტტიი,ტტიი
っとぅう,ტტუუ,ტტუუ
ってえ,ტტეე,ტტეე
っとう,ტტოო,ტტოო
っとお,ტტოო,ტტოო
ってい,ტტეი,ტტეი
っちゃ,ჩჩა,ჩჩა
っち,ჩჩი,ჩჩი
っちゅ,ჩჩუ,ჩჩუ
っちぇ,ჩჩე,ჩჩე
っちょ,ჩჩო,ჩჩო
っちゃあ,ჩჩაა,ჩჩაა
っちい,ჩჩიი,ჩჩიი
っちゅう,ჩჩუუ,ჩჩუუ
っちぇえ,ჩჩეე,ჩჩეე
っちょう,ჩჩოო,ჩჩოო
っちょお,ჩჩოო,ჩჩოო
っちぇい,ჩჩეი,ჩჩეი
っつぁ,პპა,პპა
っつぃ,პპი,პპი
っつ,პპუ,პპუ
っつぇ,პპე,პპე
っつぉ,პპო,პპო
っつぁあ,პპაა,პპაა
っつぃい,პპიი,პპიი
っつう,პპუუ,პპუუ
っつぇえ,პპეე,პპეე
っつぉう,პპოო,პპოო
っつぉお,პპოო,პპოო
っつぇい,პპეი,პპეი
っぱ,ჴჴა,ჴჴა
っぴ,ჴჴი,ჴჴი
っぷ,ჴჴუ,ჴჴუ
っぺ,ჴჴე,ჴჴე
っぽ,ჴჴო,ჴჴო
っぴゃ,ჴჴია,ჴჴია
っぴゅ,ჴჴიუ,ჴჴიუ
っぴょ,ჴჴიო,ჴჴიო
っぱあ,ჴჴაა,ჴჴაა
っぴい,ჴჴიი,ჴჴიი
っぷう,ჴჴუუ,ჴჴუუ
っぺえ,ჴჴეე,ჴჴეე
っぽう,ჴჴოო,ჴჴოო
っぽお,ჴჴოო,ჴჴოო
っぴゃあ,ჴჴიაა,ჴჴიაა
っぴゅう,ჴჴიუუ,ჴჴიუუ
っぴょう,ჴჴიოო,ჴჴიოო
っぴょお,ჴჴიოო,ჴჴიოო
っぺい,ჴჴეი,ჴჴეი
ぁ,ა,ა
ぃ,ი,ი
ぅ,უ,უ
ぇ,ე,ე
ぉ,ო,ო
ゃ,ია,ია
ゅ,იუ,იუ
ょ,იო,იო
ぁあ,აა,აა
ぃい,იი,იი
ぅう,უუ,უუ
ぇえ,ეე,ეე
ぉう,ოო,ოო
ぉお,ოო,ოო
ゃあ,იაა,იაა
ゅう,იუუ,იუუ
ょう,იოო,იოო
ょお,იოო,იოო
ぇい,ეი,ეი
ゔぁ,ვა,ვა
ゔぃ,ვი,ვი
ゔ,ვუ,ვუ
ゔぇ,ვე,ვე
ゔぉ,ვო,ვო
ゔぁあ,ვაა,ვაა
ゔぃい,ვიი,ვიი
ゔう,ვუუ,ვუუ
ゔぇえ,ვეე,ვეე
ゔぉう,ვოო,ვოო
ゔぉお,ვოო,ვოო
ゔぇい,ვეი,ვეი
