n'ii,んいい,んいい
n'uu,んうう,んうう
n'ee,んええ,んええ
n'ou,んおう,んおう
n'oo,んおお,んおお
n'yaa,んやあ,んやあ
n'yuu,んゆう,んゆう
n'you,んよう,んよう
n'yoo,んよお,んよお
n'ei,んえい,んえい
kka,っか,っか
kki,っき,っき
kku,っく,っく
kke,っけ,っけ
kko,っこ,っこ
kkya,っきゃ,っきゃ
kkyu,っきゅ,っきゅ
kkyo,っきょ,っきょ
kkaa,っかあ,っかあ
kkii,っきい,っきい
kkuu,っくう,っくう
kkee,っけえ,っけえ
kkou,っこう,っこう
kkoo,っこお,っこお
kkyaa,っきゃあ,っきゃあ
kkyuu,っきゅう,っきゅう
kkyou,っきょう,っきょう
kkyoo,っきょお,っきょお
kkei,っけい,っけい
ssa,っさ,っさ
ssi,っすぃ,っすぃ
ssu,っす,っす
sse,っせ,っせ
sso,っそ,っそ
ssaa,っさあ,っさあ
ssii,っすぃい,っすぃい
ssuu,っすう,っすう
ssee,っせえ,っせえ
ssou,っそう,っそう
ssoo,っそお,っそお
ssei,っせい,っせい
ssha,っしゃ,っしゃ
sshi,っし,っし
sshu,っしゅ,っしゅ
sshe,っしぇ,っしぇ
ssho,っしょ,っしょ
sshaa,っしゃあ,っしゃあ
sshii,っしい,っしい
sshuu,っしゅう,っしゅう
sshee,っしぇえ,っしぇえ
sshou,っしょう,っしょう
sshoo,っしょお,っしょお
sshei,っしぇい,っしぇい
tta,った,った
tti,ッティ,ッティ
ttu,ットゥ,ットゥ
tte,って,って
tto,っと,っと
ttaa,ったあ,ったあ
ttii,ッティー,ッティー
ttuu,ットゥー,ットゥー
ttee,ってえ,ってえ
ttou,っとう,っとう
ttoo,っとお,っとお
ttei,ってい,ってい
ccha,っちゃ,っちゃ
cchi,っち,っち
cchu,っちゅ,っちゅ
cche,ッチェ,ッチェ
ccho,っちょ,っちょ
cchaa,っちゃあ,っちゃあ
cchii,っちい,っちい
cchuu,っちゅう,っちゅう
cchee,ッチェー,ッチェー
cchou,っちょう,っちょう
cchoo,っちょお,っちょお
cchei,っちぇい,っちぇい
ttsa,ッツァ,ッツァ
ttsi,ッツィ,ッツィ
ttsu,ッツ,ッツ
ttse,ッツェ,ッツェ
ttso,ッツォ,ッツォ
ttsaa,ッツァー,ッツァー
ttsii,ッツィー,ッツィー
ttsuu,ッツー,ッツー
ttsee,ッツェー,ッツェー
ttsou,ッツォウ,ッツォウ
ttsoo,ッツォー,ッツォー
ttsei,ッツェイ,ッツェイ
ppa,っぱ,っぱ
ppi,っぴ,っぴ
ppu,っぷ,っぷ
ppe,っぺ,っぺ
ppo,っぽ,っぽ
ppya,っぴゃ,っぴゃ
ppyu,っぴゅ,っぴゅ
ppyo,っぴょ,っぴょ
ppaa,っぱあ,っぱあ
ppii,っぴい,っぴい
ppuu,っぷう,っぷう
ppee,っぺえ,っぺえ
ppou,っぽう,っぽう
ppoo,っぽお,っぽお
ppyaa,っぴゃあ,っぴゃあ
ppyuu,っぴゅう,っぴゅう
ppyou,っぴょう,っぴょう
ppyoo,っぴょお,っぴょお
ppei,っぺい,っぺい
va,ヴァ,ヴァ
vi,ヴィ,ヴィ
vu,ヴ,ヴ
ve,ヴェ,ヴェ
vo,ヴォ,ヴォ
vaa,ヴァー,ヴァー
vii,ヴィー,ヴィー
vuu,ヴー,ヴー
vee,ヴェー,ヴェー
voo,ヴォー,ヴォー
vei,ヴェイ,ヴェイ
â,ああ,ああ
ā ,ああ,ああ
ī,いい,いい
î ,いい,いい
ū,うう,うう
û,うう,うう
ê,ええ,ええ
ē,ええ,ええ
ō,おお,おお
ô,おお,おお
sya,しゃ,しゃ
syi,し,し
syu,しゅ,しゅ
sye,しぇ,しぇ
syo,しょ,しょ
tya,ちゃ,ちゃ
tyi,ち,ち
tyu,ちゅ,ちゅ
tye,ちぇ,ちぇ
tyo,ちょ,ちょ
zya,じゃ,じゃ
zyi,じ,じ
zyu,じゅ,じゅ
zye,じぇ,じぇ
zyo,じょ,じょ
syaa,しゃあ,しゃあ
syii,しい,しい
syuu,しゅう,しゅう
syee,しぇえ,しぇえ
syoo,しょお,しょお
syou,しょお,しょお
tyaa,ちゃあ,ちゃあ
tyii,ちい,ちい
tyuu,ちゅう,ちゅう
tyee,ちぇえ,ちぇえ
tyoo,ちょお,ちょお
tyou,ちょお,ちょお
zyaa,じゃあ,じゃあ
zyii,じい,じい
zyuu,じゅう,じゅう
zyee,じぇえ,じぇえ
zyoo,じょお,じょお
zyou,じょお,じょお
ssya,っしゃ,っしゃ
ssyi,っし,っし
ssyu,っしゅ,っしゅ
ssye,っしぇ,っしぇ
ssyo,っしょ,っしょ
ttya,っちゃ,っちゃ
ttyi,っち,っち
ttyu,っちゅ,っちゅ
ttye,っちぇ,っちぇ
ttyo,っちょ,っちょ
ssyaa,っしゃあ,っしゃあ
ssyii,っしい,っしい
ssyuu,っしゅう,っしゅう
ssyee,っしぇえ,っしぇえ
ssyoo,っしょお,っしょお
ssyou,っしょお,っしょお
ttyaa,っちゃあ,っちゃあ
ttyii,っちい,っちい
ttyuu,っちゅう,っちゅう
ttyee,っちぇえ,っちぇえ
ttyoo,っちょお,っちょお
tyou,っちょお,っちょお
kâ,かあ,かあ
kyâ,きゃあ,きゃあ
gâ,があ,があ
gyâ,ぎゃあ,ぎゃあ
sâ,さあ,さあ
shâ,しゃあ,しゃあ
zâ,ざあ,ざあ
jâ,じゃあ,じゃあ
tâ,たあ,たあ
châ,ちゃあ,ちゃあ
tsâ,ツァー,ツァー
dâ,だあ,だあ
nâ,なあ,なあ
nyâ,にゃあ,にゃあ
hâ,はあ,はあ
hyâ,ひゃあ,ひゃあ
fâ,ふぁあ,ふぁあ
bâ,ばあ,ばあ
byâ,びゃあ,びゃあ
pâ,ぱあ,ぱあ
pyâ,ぴゃあ,ぴゃあ
mâ,まあ,まあ
myâ,みゃあ,みゃあ
yâ,やあ,やあ
râ,らあ,らあ
ryâ,りゃあ,りゃあ
wâ,わあ,わあ
n'â,んああ,んああ
n'yâ,んやあ,んやあ
kkâ,っかあ,っかあ
kkyâ,っきゃあ,っきゃあ
ssâ,っさあ,っさあ
sshâ,っしゃあ,っしゃあ
ttâ,ったあ,ったあ
cchâ,っちゃあ,っちゃあ
ttsâ,ッツァー,ッツァー
ppâ,っぱあ,っぱあ
ppyâ,っぴゃあ,っぴゃあ
vâ,ヴァー,ヴァー
syâ,しゃあ,しゃあ
tyâ,ちゃあ,ちゃあ
zyâ,じゃあ,じゃあ
ssyâ,っしゃあ,っしゃあ
ttyâ,っちゃあ,っちゃあ
kā,かあ,かあ
kyā,きゃあ,きゃあ
gā,があ,があ
gyā,ぎゃあ,ぎゃあ
sā,さあ,さあ
shā,しゃあ,しゃあ
zā,ざあ,ざあ
jā,じゃあ,じゃあ
tā,たあ,たあ
chā,ちゃあ,ちゃあ
tsā,ツァー,ツァー
dā,だあ,だあ
nā,なあ,なあ
nyā,にゃあ,にゃあ
hā,はあ,はあ
hyā,ひゃあ,ひゃあ
fā,ふぁあ,ふぁあ
bā,ばあ,ばあ
byā,びゃあ,びゃあ
pā,ぱあ,ぱあ
pyā,ぴゃあ,ぴゃあ
mā,まあ,まあ
myā,みゃあ,みゃあ
yā,やあ,やあ
rā,らあ,らあ
ryā,りゃあ,りゃあ
wā,わあ,わあ
n'ā,んああ,んああ
n'yā,んやあ,んやあ
kkā,っかあ,っかあ
kkyā,っきゃあ,っきゃあ
ssā,っさあ,っさあ
sshā,っしゃあ,っしゃあ
ttā,ったあ,ったあ
cchā,っちゃあ,っちゃあ
ttsā,ッツァー,ッツァー
ppā,っぱあ,っぱあ
ppyā,っぴゃあ,っぴゃあ
vā,ヴァー,ヴァー
syā,しゃあ,しゃあ
tyā,ちゃあ,ちゃあ
zyā,じゃあ,じゃあ
ssyā,っしゃあ,っしゃあ
ttyā,っちゃあ,っちゃあ
kī,きい,きい
gī,ぎい,ぎい
sī,スィー,スィー
shī,しい,しい
zī,ズィー,ズィー
jī,じい,じい
tī,ティー,ティー
chī,ちい,ちい
tsī,ツィー,ツィー
dī,ディー,ディー
nī,にい,にい
hī,ひい,ひい
fī,ふぃい,ふぃい
bī,びい,びい
pī,ぴい,ぴい
mī,みい,みい
rī,りい,りい
wī,うぃい,うぃい
n'ī,んいい,んいい
kkī,っきい,っきい
ssī,っすぃい,っすぃい
sshī,っしい,っしい
ttī,ッティー,ッティー
cchī,っちい,っちい
ttsī,ッツィー,ッツィー
ppī,っぴい,っぴい
vī,ヴィー,ヴィー
syī,しい,しい
tyī,ちい,ちい
zyī,じい,じい
ssyī,っしい,っしい
ttyī,っちい,っちい
kî,きい,きい
gî,ぎい,ぎい
sî,スィー,スィー
shî,しい,しい
zî,ズィー,ズィー
jî,じい,じい
tî,ティー,ティー
chî,ちい,ちい
tsî,ツィー,ツィー
dî,ディー,ディー
nî,にい,にい
hî,ひい,ひい
fî,ふぃい,ふぃい
bî,びい,びい
pî,ぴい,ぴい
mî,みい,みい
rî,りい,りい
wî,うぃい,うぃい
n'î,んいい,んいい
kkî,っきい,っきい
ssî,っすぃい,っすぃい
sshî,っしい,っしい
ttî,ッティー,ッティー
cchî,っちい,っちい
ttsî,ッツィー,ッツィー
ppî,っぴい,っぴい
vî,ヴィー,ヴィー
syî,しい,しい
tyî,ちい,ちい
zyî,じい,じい
ssyî,っしい,っしい
ttyî,っちい,っちい
kū,くう,くう
kyū,きゅう,きゅう
gū,ぐう,ぐう
gyū,ぎゅう,ぎゅう
sū,すう,すう
shū,しゅう,しゅう
zū,ずう,ずう
jū,じゅう,じゅう
tū,トゥー,トゥー
chū,ちゅう,ちゅう
tsū,つう,つう
dū,ドゥー,ドゥー
nū,ぬう,ぬう
nyū,にゅう,にゅう
hyū,ひゅう,ひゅう
fū,ふう,ふう
bū,ぶう,ぶう
byū,びゅう,びゅう
pū,ぷう,ぷう
pyū,ぴゅう,ぴゅう
mū,むう,むう
myū,みゅう,みゅう
yū,ゆう,ゆう
rū,るう,るう
ryū,りゅう,りゅう
n'ū,んうう,んうう
n'yū,んゆう,んゆう
kkū,っくう,っくう
kkyū,っきゅう,っきゅう
ssū,っすう,っすう
sshū,っしゅう,っしゅう
ttū,ットゥー,ットゥー
cchū,っちゅう,っちゅう
ttsū,ッツー,ッツー
ppū,っぷう,っぷう
ppyū,っぴゅう,っぴゅう
vū,ヴー,ヴー
syū,しゅう,しゅう
tyū,ちゅう,ちゅう
zyū,じゅう,じゅう
ssyū,っしゅう,っしゅう
ttyū,っちゅう,っちゅう
kû,くう,くう
kyû,きゅう,きゅう
gû,ぐう,ぐう
gyû,ぎゅう,ぎゅう
sû,すう,すう
shû,しゅう,しゅう
zû,ずう,ずう
jû,じゅう,じゅう
tû,トゥー,トゥー
chû,ちゅう,ちゅう
tsû,つう,つう
dû,ドゥー,ドゥー
nû,ぬう,ぬう
nyû,にゅう,にゅう
hyû,ひゅう,ひゅう
fû,ふう,ふう
bû,ぶう,ぶう
byû,びゅう,びゅう
pû,ぷう,ぷう
pyû,ぴゅう,ぴゅう
mû,むう,むう
myû,みゅう,みゅう
yû,ゆう,ゆう
rû,るう,るう
ryû,りゅう,りゅう
n'û,んうう,んうう
n'yû,んゆう,んゆう
kkû,っくう,っくう
kkyû,っきゅう,っきゅう
ssû,っすう,っすう
sshû,っしゅう,っしゅう
ttû,ットゥー,ットゥー
cchû,っちゅう,っちゅう
ttsû,ッツー,ッツー
ppû,っぷう,っぷう
ppyû,っぴゅう,っぴゅう
vû,ヴー,ヴー
syû,しゅう,しゅう
tyû,ちゅう,ちゅう
zyû,じゅう,じゅう
ssyû,っしゅう,っしゅう
ttyû,っちゅう,っちゅう
kê,けえ,けえ
gê,げえ,げえ
sê,せえ,せえ
shê,シェー,シェー
zê,ぜえ,ぜえ
jê,ジェー,ジェー
tê,てえ,てえ
chê,ちぇえ,ちぇえ
tsê,ツェー,ツェー
dê,でえ,でえ
nê,ねえ,ねえ
hê,へえ,へえ
fê,ふぇえ,ふぇえ
bê,べえ,べえ
pê,ぺえ,ぺえ
mê,めえ,めえ
rê,れえ,れえ
wê,うぇえ,うぇえ
n'ê,んええ,んええ
kkê,っけえ,っけえ
ssê,っせえ,っせえ
sshê,っしぇえ,っしぇえ
ttê,ってえ,ってえ
cchê,ッチェー,ッチェー
ttsê,ッツェー,ッツェー
ppê,っぺえ,っぺえ
vê,ヴェー,ヴェー
syê,しぇえ,しぇえ
tyê,ちぇえ,ちぇえ
zyê,じぇえ,じぇえ
ssyê,っしぇえ,っしぇえ
ttyê,っちぇえ,っちぇえ
kē,けえ,けえ
gē,げえ,げえ
sē,せえ,せえ
shē,シェー,シェー
zē,ぜえ,ぜえ
jē,ジェー,ジェー
tē,てえ,てえ
chē,ちぇえ,ちぇえ
tsē,ツェー,ツェー
dē,でえ,でえ
nē,ねえ,ねえ
hē,へえ,へえ
fē,ふぇえ,ふぇえ
bē,べえ,べえ
pē,ぺえ,ぺえ
mē,めえ,めえ
rē,れえ,れえ
wē,うぇえ,うぇえ
n'ē,んええ,んええ
kkē,っけえ,っけえ
ssē,っせえ,っせえ
sshē,っしぇえ,っしぇえ
ttē,ってえ,ってえ
cchē,ッチェー,ッチェー
ttsē,ッツェー,ッツェー
ppē,っぺえ,っぺえ
vē,ヴェー,ヴェー
syē,しぇえ,しぇえ
tyē,ちぇえ,ちぇえ
zyē,じぇえ,じぇえ
ssyē,っしぇえ,っしぇえ
ttyē,っちぇえ,っちぇえ
kō,こお,こお
kyō,きょお,きょお
gō,ごお,ごお
gyō,ぎょお,ぎょお
sō,そお,そお
shō,しょお,しょお
zō,ぞお,ぞお
jō,じょお,じょお
tō,とお,とお
chō,ちょお,ちょお
tsō,ツォー,ツォー
dō,どお,どお
nō,のお,のお
nyō,にょお,にょお
hō,ほお,ほお
hyō,ひょお,ひょお
fō,ふぉお,ふぉお
bō,ぼお,ぼお
byō,びょお,びょお
pō,ぽお,ぽお
pyō,ぴょお,ぴょお
mō,もお,もお
myō,みょお,みょお
yō,よお,よお
rō,ろお,ろお
ryō,りょお,りょお
wō,うぉお,うぉお
n'ō,んおお,んおお
n'yō,んよお,んよお
kkō,っこお,っこお
kkyō,っきょお,っきょお
ssō,っそお,っそお
sshō,っしょお,っしょお
ttō,っとお,っとお
cchō,っちょお,っちょお
ttsō,ッツォー,ッツォー
ppō,っぽお,っぽお
ppyō,っぴょお,っぴょお
vō,ヴォー,ヴォー
syō,しょお,しょお
tyō,ちょお,ちょお
zyō,じょお,じょお
ssyō,っしょお,っしょお
ttyō,っちょお,っちょお
kô,こお,こお
kyô,きょお,きょお
gô,ごお,ごお
gyô,ぎょお,ぎょお
sô,そお,そお
shô,しょお,しょお
zô,ぞお,ぞお
jô,じょお,じょお
tô,とお,とお
chô,ちょお,ちょお
tsô,ツォー,ツォー
dô,どお,どお
nô,のお,のお
nyô,にょお,にょお
hô,ほお,ほお
hyô,ひょお,ひょお
fô,ふぉお,ふぉお
bô,ぼお,ぼお
byô,びょお,びょお
pô,ぽお,ぽお
pyô,ぴょお,ぴょお
mô,もお,もお
myô,みょお,みょお
yô,よお,よお
rô,ろお,ろお
ryô,りょお,りょお
wô,うぉお,うぉお
n'ô,んおお,んおお
n'yô,んよお,んよお
kkô,っこお,っこお
kkyô,っきょお,っきょお
ssô,っそお,っそお
sshô,っしょお,っしょお
ttô,っとお,っとお
cchô,っちょお,っちょお
ttsô,ッツォー,ッツォー
ppô,っぽお,っぽお
ppyô,っぴょお,っぴょお
vô,ヴォー,ヴォー
syô,しょお,しょお
tyô,ちょお,ちょお
zyô,じょお,じょお
ssyô,っしょお,っしょお
ttyô,っちょお,っちょお
mba,んば,んば
mbi,んび,んび
mbu,んぶ,んぶ
mbe,んべ,んべ
mbo,んぼ,んぼ
mbya,んびゃ,んびゃ
mbyu,んびゅ,んびゅ
mbyo,んびょ,んびょ
mbaa,んばあ,んばあ
mbii,んびい,んびい
mbuu,んぶう,んぶう
mbee,んべえ,んべえ
mboo,んぼう,んぼう
mboo,んぼお,んぼお
mbyaa,んびゃあ,んびゃあ
mbyuu,んびゅう,んびゅう
mbyoo,んびょう,んびょう
mbyoo,んびょお,んびょお
mbei,んべい,んべい
mpa,んぱ,んぱ
mpi,んぴ,んぴ
mpu,んぷ,んぷ
mpe,んぺ,んぺ
mpo,んぽ,んぽ
mpya,んぴゃ,んぴゃ
mpyu,んぴゅ,んぴゅ
mpyo,んぴょ,んぴょ
mpaa,んぱあ,んぱあ
mpii,んぴい,んぴい
mpuu,んぷう,んぷう
mpee,んぺえ,んぺえ
mpoo,んぽう,んぽう
mpoo,んぽお,んぽお
mpyaa,んぴゃあ,んぴゃあ
mpyuu,んぴゅう,んぴゅう
mpyoo,んぴょう,んぴょう
mpyoo,んぴょお,んぴょお
mpei,んぺい,んぺい
mma,んま,んま
mmi,んみ,んみ
mmu,んむ,んむ
mme,んめ,んめ
mmo,んも,んも
mmya,んみゃ,んみゃ
mmyu,んみゅ,んみゅ
mmyo,んみょ,んみょ
mmaa,んまあ,んまあ
mmii,んみい,んみい
mmuu,んむう,んむう
mmee,んめえ,んめえ
mmoo,んもう,んもう
mmoo,んもお,んもお
mmyaa,んみゃあ,んみゃあ
mmyuu,んみゅう,んみゅう
mmyoo,んみょう,んみょう
mmyoo,んみょお,んみょお
mmei,んめい,んめい
mppa,んっぱ,んっぱ
mppi,んっぴ,んっぴ
mppu,んっぷ,んっぷ
mppe,んっぺ,んっぺ
mppo,んっぽ,んっぽ
mppya,んっぴゃ,んっぴゃ
mppyu,んっぴゅ,んっぴゅ
mppyo,んっぴょ,んっぴょ
mppaa,んっぱあ,んっぱあ
mppii,んっぴい,んっぴい
mppuu,んっぷう,んっぷう
mppee,んっぺえ,んっぺえ
mppoo,んっぽう,んっぽう
mppoo,んっぽお,んっぽお
mppyaa,んっぴゃあ,んっぴゃあ
mppyuu,んっぴゅう,んっぴゅう
mppyoo,んっぴょう,んっぴょう
mppyoo,んっぴょお,んっぴょお
mppei,んっぺい,んっぺい
yen,えん,えん
tokyo,とうきょお,とうきょお
osaka,おおさか,おおさか
kyoto,きょおと,きょおと
dzu,ず,ず
woshuretto,うぉしゅれっと,うぉしゅれっと
woruto,うぉると,うぉると
worufu,うぉるふ,うぉるふ
woo,うぉお,うぉお
won,うぉん,うぉん
wokka,うぉっか,うぉっか
wokki,うぉっき,うぉっき
wokku,うぉっく,うぉっく
wokke,うぉっけ,うぉっけ
wokko,うぉっこ,うぉっこ
wossa,うぉっさ,うぉっさ
wosshi,うぉっし,うぉっし
wossu,うぉっす,うぉっす
wosse,うぉっせ,うぉっせ
wosso,うぉっそ,うぉっそ
wotta,うぉった,うぉった
wotchi,うぉっち,うぉっち
wottsu,うぉっつ,うぉっつ
wotte,うぉって,うぉって
wotto,うぉっと,うぉっと
woppa,うぉっぱ,うぉっぱ
woppi,うぉっぴ,うぉっぴ
woppu,うぉっぷ,うぉっぷ
woppe,うぉっぺ,うぉっぺ
woppo,うぉっぽ,うぉっぽ
wokkya,うぉっきゃ,うぉっきゃ
wokkyu,うぉっきゅ,うぉっきゅ
wokkyo,うぉっきょ,うぉっきょ
wossha,うぉっしゃ,うぉっしゃ
wosshu,うぉっしゅ,うぉっしゅ
wosshe,うぉっしぇ,うぉっしぇ
wossho,うぉっしょ,うぉっしょ
wotcha,うぉっちゃ,うぉっちゃ
wotchu,うぉっちゅ,うぉっちゅ
wotche,うぉっちぇ,うぉっちぇ
wotcho,うぉっちょ,うぉっちょ
woppya,うぉっぴゃ,うぉっぴゃ
woppyu,うぉっぴゅ,うぉっぴゅ
woppyo,うぉっぴょ,うぉっぴょ
wocchi,うぉっち,うぉっち
woccha,うぉっちゃ,うぉっちゃ
wocchu,うぉっちゅ,うぉっちゅ
wocche,うぉっちぇ,うぉっちぇ
woccho,うぉっちょ,うぉっちょ
tcha,っちゃ,っちゃ
tchi,っち,っち
tchu,っちゅ,っちゅ
tche,ッチェ,ッチェ
tcho,っちょ,っちょ
tchaa,っちゃあ,っちゃあ
tchii,っちい,っちい
tchuu,っちゅう,っちゅう
tchee,ッチェー,ッチェー
tchou,っちょう,っちょう
tchoo,っちょお,っちょお
tchei,っちぇい,っちぇい
tchâ,っちゃあ,っちゃあ
tchā,っちゃあ,っちゃあ
tchī,っちい,っちい
tchî,っちい,っちい
tchū,っちゅう,っちゅう
tchû,っちゅう,っちゅう
tchê,ッチェー,ッチェー
tchē,ッチェー,ッチェー
tchō,っちょお,っちょお
tchô,っちょお,っちょお
